-2.000000000000000000e+00 3.784269375087305320e+01
-1.979899497487437099e+00 3.784269375087305320e+01
-1.959798994974874420e+00 3.784269375087305320e+01
-1.939698492462311519e+00 3.784269375087305320e+01
-1.919597989949748840e+00 3.784269375087305320e+01
-1.899497487437185939e+00 3.784269375087305320e+01
-1.879396984924623037e+00 3.784269375087305320e+01
-1.859296482412060358e+00 3.784269375087305320e+01
-1.839195979899497457e+00 3.784269375087305320e+01
-1.819095477386934778e+00 3.784269375087305320e+01
-1.798994974874371877e+00 3.784269375087305320e+01
-1.778894472361808976e+00 3.784269375087305320e+01
-1.758793969849246297e+00 3.784269375087305320e+01
-1.738693467336683396e+00 3.784269375087305320e+01
-1.718592964824120717e+00 3.784269375087305320e+01
-1.698492462311557816e+00 3.784269375087305320e+01
-1.678391959798994915e+00 3.784269375087305320e+01
-1.658291457286432236e+00 3.784269375087305320e+01
-1.638190954773869334e+00 3.784269375087305320e+01
-1.618090452261306655e+00 3.784269375087305320e+01
-1.597989949748743754e+00 3.784269375087305320e+01
-1.577889447236180853e+00 3.784269375087305320e+01
-1.557788944723617952e+00 3.784269375087305320e+01
-1.537688442211055273e+00 3.784269375087305320e+01
-1.517587939698492594e+00 3.784269375087305320e+01
-1.497487437185929693e+00 3.784269375087305320e+01
-1.477386934673366792e+00 3.763405802170201753e+01
-1.457286432160803891e+00 3.646369080123956508e+01
-1.437185929648241212e+00 3.456346808326502185e+01
-1.417085427135678533e+00 3.259083663437371570e+01
-1.396984924623115631e+00 3.067944409375029480e+01
-1.376884422110552730e+00 2.881976530949126669e+01
-1.356783919597989829e+00 2.697492167459691004e+01
-1.336683417085427150e+00 2.509269793170595619e+01
-1.316582914572864471e+00 2.312349357999914545e+01
-1.296482412060301570e+00 2.105221400318900749e+01
-1.276381909547738669e+00 1.890926997100249096e+01
-1.256281407035175768e+00 1.674591569950638714e+01
-1.236180904522613089e+00 1.460889800915472136e+01
-1.216080402010050188e+00 1.253387731043724962e+01
-1.195979899497487509e+00 1.054847931730491872e+01
-1.175879396984924607e+00 8.676040704618269928e+00
-1.155778894472361706e+00 6.937815241951851064e+00
-1.135678391959799027e+00 5.353922242653279540e+00
-1.115577889447236126e+00 3.943558555116362996e+00
-1.095477386934673447e+00 2.724804812259965736e+00
-1.075376884422110546e+00 1.714207569859317992e+00
-1.055276381909547645e+00 9.262431945696194546e-01
-1.035175879396984966e+00 3.727415768669009033e-01
-1.015075376884422065e+00 6.233511143830705592e-02
-9.949748743718593857e-01 0.000000000000000000e+00
-9.748743718592964846e-01 1.867462986368262357e-01
-9.547738693467335835e-01 6.194958007383766230e-01
-9.346733668341709045e-01 1.291164658135170562e+00
-9.145728643216080034e-01 2.190921187551502669e+00
-8.944723618090451023e-01 3.304559598801025011e+00
-8.743718592964824232e-01 4.614892648527175290e+00
-8.542713567839195221e-01 6.101940987518810644e+00
-8.341708542713568431e-01 7.741853706508520006e+00
-8.140703517587939420e-01 9.495043267619296401e+00
-7.939698492462310409e-01 1.119106682052979274e+01
-7.738693467336683618e-01 1.205651537811102259e+01
-7.537688442211054607e-01 1.179857561092743090e+01
-7.336683417085427816e-01 1.126189112475177723e+01
-7.135678391959798805e-01 1.070290895189469538e+01
-6.934673366834169794e-01 1.015181817604613457e+01
-6.733668341708543004e-01 9.613839505484671477e+00
-6.532663316582913993e-01 9.090892674653487049e+00
-6.331658291457287202e-01 8.583974152059044016e+00
-6.130653266331658191e-01 8.093685934089508649e+00
-5.929648241206029180e-01 7.620455405478047339e+00
-5.728643216080402389e-01 7.164641565495511344e+00
-5.527638190954773378e-01 6.726584768652935864e+00
-5.326633165829146588e-01 6.306616335203077739e+00
-5.125628140703517577e-01 5.905057422579570670e+00
-4.924623115577888566e-01 5.522201027170329013e+00
-4.723618090452261775e-01 5.158295783673709778e+00
-4.522613065326632764e-01 4.813530101385647519e+00
-4.321608040201003753e-01 4.488015846808533382e+00
-4.120603015075376963e-01 4.181780720676900209e+00
-3.919597989949747951e-01 3.894759334301643783e+00
-3.718592964824121161e-01 3.626792516486444740e+00
-3.517587939698492150e-01 3.377627837301121261e+00
-3.316582914572863139e-01 3.146923788980853232e+00
-3.115577889447236348e-01 2.934259022370176773e+00
-2.914572864321607337e-01 2.739140714082271444e+00
-2.713567839195980547e-01 2.561016320331129137e+00
-2.512562814070351536e-01 2.399287111686623675e+00
-2.311557788944722525e-01 2.253321685677885711e+00
-2.110552763819095734e-01 2.122469762921896930e+00
-1.909547738693466723e-01 2.006076921323649564e+00
-1.708542713567839932e-01 1.903498187698991373e+00
-1.507537688442210921e-01 1.814111230680390818e+00
-1.306532663316581910e-01 1.737329231922177364e+00
-1.105527638190955120e-01 1.672612276951205068e+00
-9.045226130653261087e-02 1.619477520130637060e+00
-7.035175879396993182e-02 1.577508870267105845e+00
-5.025125628140703071e-02 1.546363969942596395e+00
-3.015075376884412961e-02 1.525780373935673673e+00
-1.005025125628145055e-02 1.515580921123861557e+00
1.005025125628122851e-02 1.515676548696264003e+00
3.015075376884412961e-02 1.526067563960358253e+00
5.025125628140703071e-02 1.546844484948179055e+00
7.035175879396993182e-02 1.578184869998997097e+00
9.045226130653283292e-02 1.620352361825089016e+00
1.105527638190952899e-01 1.673690819078138325e+00
1.306532663316581910e-01 1.738616793262361071e+00
1.507537688442210921e-01 1.815614973006820954e+00
1.708542713567839932e-01 1.905226283231217010e+00
1.909547738693468943e-01 2.008039085460912254e+00
2.110552763819097954e-01 2.124677479639351496e+00
2.311557788944722525e-01 2.255787637066236861e+00
2.512562814070351536e-01 2.402026764710271323e+00
2.713567839195980547e-01 2.564047140744098563e+00
2.914572864321609558e-01 2.742483178348902761e+00
3.115577889447238569e-01 2.937936866352329091e+00
3.316582914572863139e-01 3.150964295160401996e+00
3.517587939698492150e-01 3.382063511986018511e+00
3.718592964824121161e-01 3.631661778313654665e+00
3.919597989949750172e-01 3.900107686175511290e+00
4.120603015075379183e-01 4.187663500442358355e+00
4.321608040201003753e-01 4.494500589800050072e+00
4.522613065326632764e-01 4.820700317360850917e+00
4.723618090452261775e-01 5.166257038295242410e+00
4.924623115577890786e-01 5.531087410727831610e+00
5.125628140703519797e-01 5.915042843929006366e+00
5.326633165829144367e-01 6.317930456637197878e+00
5.527638190954773378e-01 6.739535267701976196e+00
5.728643216080402389e-01 7.179649895380164182e+00
5.929648241206031400e-01 7.638107442724649587e+00
6.130653266331660411e-01 8.114811652538802988e+00
6.331658291457284982e-01 8.609768302555769637e+00
6.532663316582913993e-01 9.123102968758125542e+00
6.733668341708543004e-01 9.655060696815827015e+00
6.934673366834172015e-01 1.020596935001218597e+01
7.135678391959801026e-01 1.077615037444463830e+01
7.336683417085425596e-01 1.136575098406139794e+01
7.537688442211054607e-01 1.197447052156375236e+01
7.738693467336683618e-01 1.260116657534997309e+01
7.939698492462312629e-01 1.324335131591084469e+01
8.140703517587941640e-01 1.389664862192623573e+01
8.341708542713566210e-01 1.455438066220041193e+01
8.542713567839195221e-01 1.520757487755954784e+01
8.743718592964824232e-01 1.584571023509307963e+01
8.944723618090453243e-01 1.645840252268966708e+01
9.145728643216082254e-01 1.703781749291415082e+01
9.346733668341706824e-01 1.758111959641751909e+01
9.547738693467335835e-01 1.809206449149889551e+01
9.748743718592964846e-01 1.858114918055270337e+01
9.949748743718593857e-01 1.906436920581696270e+01
1.015075376884422287e+00 1.956113041716459477e+01
1.035175879396985188e+00 2.009201694358742785e+01
1.055276381909547645e+00 2.067697006485943589e+01
1.075376884422110546e+00 2.133415609513357580e+01
1.095477386934673447e+00 2.207951946837171420e+01
1.115577889447236348e+00 2.292683665025887763e+01
1.135678391959799249e+00 2.388804268472809866e+01
1.155778894472361706e+00 2.497363802936059329e+01
1.175879396984924607e+00 2.619305460621315973e+01
1.195979899497487509e+00 2.755493258240702303e+01
1.216080402010050410e+00 2.906726343430407411e+01
1.236180904522613311e+00 3.073722382407785503e+01
1.256281407035175768e+00 3.256922206365700845e+01
1.276381909547738669e+00 3.454809352205030848e+01
1.296482412060301570e+00 3.649919507077537162e+01
1.316582914572864471e+00 3.765939670130772754e+01
1.336683417085427372e+00 3.784269375087305320e+01
1.356783919597989829e+00 3.784269375087305320e+01
1.376884422110552730e+00 3.784269375087305320e+01
1.396984924623115631e+00 3.784269375087305320e+01
1.417085427135678533e+00 3.784269375087305320e+01
1.437185929648241434e+00 3.784269375087305320e+01
1.457286432160803891e+00 3.784269375087305320e+01
1.477386934673366792e+00 3.784269375087305320e+01
1.497487437185929693e+00 3.784269375087305320e+01
1.517587939698492594e+00 3.784269375087305320e+01
1.537688442211055495e+00 3.784269375087305320e+01
1.557788944723617952e+00 3.784269375087305320e+01
1.577889447236180853e+00 3.784269375087305320e+01
1.597989949748743754e+00 3.784269375087305320e+01
