-2.000000000000000000e+00 3.747062579584194708e+01
-1.979899497487437099e+00 3.747062579584194708e+01
-1.959798994974874420e+00 3.747062579584194708e+01
-1.939698492462311519e+00 3.747062579584194708e+01
-1.919597989949748840e+00 3.747062579584194708e+01
-1.899497487437185939e+00 3.747062579584194708e+01
-1.879396984924623037e+00 3.747062579584194708e+01
-1.859296482412060358e+00 3.747062579584194708e+01
-1.839195979899497457e+00 3.747062579584194708e+01
-1.819095477386934778e+00 3.747062579584194708e+01
-1.798994974874371877e+00 3.747062579584194708e+01
-1.778894472361808976e+00 3.747062579584194708e+01
-1.758793969849246297e+00 3.747062579584194708e+01
-1.738693467336683396e+00 3.747062579584194708e+01
-1.718592964824120717e+00 3.747062579584194708e+01
-1.698492462311557816e+00 3.747062579584194708e+01
-1.678391959798994915e+00 3.747062579584194708e+01
-1.658291457286432236e+00 3.747062579584194708e+01
-1.638190954773869334e+00 3.747062579584194708e+01
-1.618090452261306655e+00 3.747062579584194708e+01
-1.597989949748743754e+00 3.747054482544054821e+01
-1.577889447236180853e+00 3.723285627112209539e+01
-1.557788944723617952e+00 3.624536262657996843e+01
-1.537688442211055273e+00 3.461499355309780412e+01
-1.517587939698492594e+00 3.284218505730798654e+01
-1.497487437185929693e+00 3.109643100686459150e+01
-1.477386934673366792e+00 2.940720661741084285e+01
-1.457286432160803891e+00 2.777908453785162379e+01
-1.437185929648241212e+00 2.621270747135377377e+01
-1.417085427135678533e+00 2.470807003730221396e+01
-1.396984924623115631e+00 2.326503878212939469e+01
-1.376884422110552730e+00 2.188344022413085099e+01
-1.356783919597989829e+00 2.056307391149987751e+01
-1.336683417085427150e+00 1.930371292724311871e+01
-1.316582914572864471e+00 1.810510183977750387e+01
-1.296482412060301570e+00 1.696695245937611674e+01
-1.276381909547738669e+00 1.588893880728333663e+01
-1.256281407035175768e+00 1.487068854350442670e+01
-1.236180904522613089e+00 1.391177296986357881e+01
-1.216080402010050188e+00 1.301168334126470327e+01
-1.195979899497487509e+00 1.216975181028159980e+01
-1.175879396984924607e+00 1.138479817161767826e+01
-1.155778894472361706e+00 1.065335805869538532e+01
-1.135678391959799027e+00 9.961293762366883797e+00
-1.115577889447236126e+00 9.250870156983532766e+00
-1.095477386934673447e+00 8.353780875942852902e+00
-1.075376884422110546e+00 7.088928007392112818e+00
-1.055276381909547645e+00 5.589481480881948627e+00
-1.035175879396984966e+00 4.118098515500575374e+00
-1.015075376884422065e+00 2.812231692662710891e+00
-9.949748743718593857e-01 1.726679066498862269e+00
-9.748743718592964846e-01 8.882948656576235003e-01
-9.547738693467335835e-01 3.140915333378031526e-01
-9.346733668341709045e-01 1.569043378143941680e-02
-9.145728643216080034e-01 4.440892098500626162e-16
-8.944723618090451023e-01 2.688381208502517161e-01
-8.743718592964824232e-01 8.179910102525065341e-01
-8.542713567839195221e-01 1.634714146513915445e+00
-8.341708542713568431e-01 2.688365649415199066e+00
-8.140703517587939420e-01 3.892864745592016007e+00
-7.939698492462310409e-01 5.006422148968129981e+00
-7.738693467336683618e-01 5.696219992169309521e+00
-7.537688442211054607e-01 6.027683181276303870e+00
-7.336683417085427816e-01 6.264710446262174770e+00
-7.135678391959798805e-01 6.514784981277994547e+00
-6.934673366834169794e-01 6.800516213510661601e+00
-6.733668341708543004e-01 7.125077602257949394e+00
-6.532663316582913993e-01 7.488126165002618961e+00
-6.331658291457287202e-01 7.888640977182804548e+00
-6.130653266331658191e-01 8.325393023383609759e+00
-5.929648241206029180e-01 8.797040538768699847e+00
-5.728643216080402389e-01 9.302160921388752612e+00
-5.527638190954773378e-01 9.839271927359314773e+00
-5.326633165829146588e-01 1.040684590324123171e+01
-5.125628140703517577e-01 1.100332021585721698e+01
-4.924623115577888566e-01 1.162710394157993221e+01
-4.723618090452261775e-01 1.227658274959265583e+01
-4.522613065326632764e-01 1.295012278429606845e+01
-4.321608040201003753e-01 1.364607039279522027e+01
-4.120603015075376963e-01 1.436275532045193337e+01
-3.919597989949747951e-01 1.509848995374821179e+01
-3.718592964824121161e-01 1.585156871712236004e+01
-3.517587939698492150e-01 1.662026887118226881e+01
-3.316582914572863139e-01 1.740284939566165434e+01
-3.115577889447236348e-01 1.819755046645865093e+01
-2.914572864321607337e-01 1.900259183290862808e+01
-2.713567839195980547e-01 1.981617250622385740e+01
-2.512562814070351536e-01 2.063646786750312856e+01
-2.311557788944722525e-01 2.146162871303435082e+01
-2.110552763819095734e-01 2.228977840693459456e+01
-1.909547738693466723e-01 2.311900867994704356e+01
-1.708542713567839932e-01 2.394737374279552711e+01
-1.507537688442210921e-01 2.477288033964776304e+01
-1.306532663316581910e-01 2.559345509881352143e+01
-1.105527638190955120e-01 2.640684192864721069e+01
-9.045226130653261087e-02 2.721019718804141263e+01
-7.035175879396993182e-02 2.799844515682284651e+01
-5.025125628140703071e-02 2.875755367264598306e+01
-3.015075376884412961e-02 2.943923584993135734e+01
-1.005025125628145055e-02 2.989658940080820315e+01
1.005025125628122851e-02 2.989658940080820315e+01
3.015075376884412961e-02 2.943923584993135734e+01
5.025125628140703071e-02 2.875755367264598306e+01
7.035175879396993182e-02 2.799844515682284651e+01
9.045226130653283292e-02 2.721019718804141974e+01
1.105527638190952899e-01 2.640684192864721069e+01
1.306532663316581910e-01 2.559345509881352143e+01
1.507537688442210921e-01 2.477288033964776304e+01
1.708542713567839932e-01 2.394737374279553421e+01
1.909547738693468943e-01 2.311900867994704356e+01
2.110552763819097954e-01 2.228977840693460166e+01
2.311557788944722525e-01 2.146162871303434372e+01
2.512562814070351536e-01 2.063646786750313566e+01
2.713567839195980547e-01 1.981617250622385740e+01
2.914572864321609558e-01 1.900259183290862808e+01
3.115577889447238569e-01 1.819755046645865093e+01
3.316582914572863139e-01 1.740284939566165434e+01
3.517587939698492150e-01 1.662026887118227592e+01
3.718592964824121161e-01 1.585156871712236004e+01
3.919597989949750172e-01 1.509848995374820824e+01
4.120603015075379183e-01 1.436275532045192982e+01
4.321608040201003753e-01 1.364607039279522027e+01
4.522613065326632764e-01 1.295012278429606845e+01
4.723618090452261775e-01 1.227658274959265583e+01
4.924623115577890786e-01 1.162710394157993221e+01
5.125628140703519797e-01 1.100332021585721876e+01
5.326633165829144367e-01 1.040684590324123171e+01
5.527638190954773378e-01 9.839271927359314773e+00
5.728643216080402389e-01 9.302160921388752612e+00
5.929648241206031400e-01 8.797040538768698070e+00
6.130653266331660411e-01 8.325393023383609759e+00
6.331658291457284982e-01 7.888640977182804548e+00
6.532663316582913993e-01 7.488126165002618961e+00
6.733668341708543004e-01 7.125077602257949394e+00
6.934673366834172015e-01 6.800516213510661601e+00
7.135678391959801026e-01 6.514784981277994547e+00
7.336683417085425596e-01 6.264710446262172994e+00
7.537688442211054607e-01 6.027683181276300317e+00
7.738693467336683618e-01 5.696219992169310409e+00
7.939698492462312629e-01 5.006422148968129093e+00
8.140703517587941640e-01 3.892864745592015119e+00
8.341708542713566210e-01 2.688365649415198178e+00
8.542713567839195221e-01 1.634714146513916333e+00
8.743718592964824232e-01 8.179910102525065341e-01
8.944723618090453243e-01 2.688381208502517161e-01
9.145728643216082254e-01 0.000000000000000000e+00
9.346733668341706824e-01 1.569043378143897272e-02
9.547738693467335835e-01 3.140915333378018204e-01
9.748743718592964846e-01 8.882948656576230562e-01
9.949748743718593857e-01 1.726679066498862269e+00
1.015075376884422287e+00 2.812231692662710891e+00
1.035175879396985188e+00 4.118098515500575374e+00
1.055276381909547645e+00 5.589481480881948627e+00
1.075376884422110546e+00 7.088928007392111041e+00
1.095477386934673447e+00 8.353780875942852902e+00
1.115577889447236348e+00 9.250870156983532766e+00
1.135678391959799249e+00 9.961293762366883797e+00
1.155778894472361706e+00 1.065335805869538355e+01
1.175879396984924607e+00 1.138479817161768004e+01
1.195979899497487509e+00 1.216975181028159803e+01
1.216080402010050410e+00 1.301168334126470327e+01
1.236180904522613311e+00 1.391177296986357881e+01
1.256281407035175768e+00 1.487068854350442670e+01
